,Unnamed: 0,Number,IncidentAddress,Street,Town,State,Zip,IncidentLatitude,IncidentLongitude,Coordinates,BlockGroup
16606,92513,2020-00008655,941 PRESTON Charlottesville VA 22903,941 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16607,93583,2020-00009151,941 PRESTON Charlottesville VA 22903,941 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16608,93661,2020-00009185,941 PRESTON Charlottesville VA 22903,941 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16609,102828,2021-00002909,941 PRESTON Charlottesville VA 22903,941 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16610,105948,2021-00004315,941 PRESTON Charlottesville VA 22903,941 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16611,32725,2018-00004759,200 CARLTON Charlottesville VA 22902,200 CARLTON,Charlottesville,VA,22902,38.023625,-78.468697,"(38.023625, -78.468697)",515400004023000
16612,39823,2018-00008296,200 CARLTON Charlottesville VA 22902,200 CARLTON,Charlottesville,VA,22902,38.023625,-78.468697,"(38.023625, -78.468697)",515400004023000
16613,32744,2018-00004762,1107 Cherry Ave Charlottesville VA 22903,1107 Cherry Ave,Charlottesville,VA,22903,38.028131,-78.4995,"(38.028131, -78.4995)",515400005012009
16614,43066,2018-00009757,1107 CHERRY Charlottesville VA 22903,1107 CHERRY,Charlottesville,VA,22903,38.028131,-78.4995,"(38.028131, -78.4995)",515400005012009
16615,51820,2019-00001721,1107 CHERRY Charlottesville VA 22903,1107 CHERRY,Charlottesville,VA,22903,38.028131,-78.4995,"(38.028131, -78.4995)",515400005012009
16616,52960,2019-00002229,1107 CHERRY Charlottesville VA 22903,1107 CHERRY,Charlottesville,VA,22903,38.028131,-78.4995,"(38.028131, -78.4995)",515400005012009
16617,56015,2019-00003774,1107 CHERRY Charlottesville VA 22903,1107 CHERRY,Charlottesville,VA,22903,38.028131,-78.4995,"(38.028131, -78.4995)",515400005012009
16618,93834,2020-00009277,1107 CHERRY Charlottesville VA 22903,1107 CHERRY,Charlottesville,VA,22903,38.028131,-78.4995,"(38.028131, -78.4995)",515400005012009
16619,32754,2018-00004767,Monticello Ave & Gleason St Charlottesville VA 22902,Monticello Ave & Gleason St,Charlottesville,VA,22902,38.028136,-78.484488,"(38.028136, -78.484488)",515400010001058
16620,32763,2018-00004771,1416 WESTWOOD Charlottesville VA 22903,1416 WESTWOOD,Charlottesville,VA,22903,38.0441,-78.48033,"(38.0441, -78.48033)",515400002011008
16621,32772,2018-00004773,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16622,40084,2018-00008412,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16623,45326,2018-00010837,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16624,51430,2019-00001531,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16625,56300,2019-00003919,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16626,67581,2019-00009217,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16627,85392,2020-00005377,513 East MAIN Charlottesville VA 22902,513 East MAIN,Charlottesville,VA,22902,38.029832,-78.477786,"(38.029832, -78.477786)",515400010001040
16628,32785,2018-00004776,EMMET South Charlottesville VA 22903,EMMET South,Charlottesville,VA,22903,38.03653,-78.507842,"(38.03653, -78.507842)",510030109032003
16629,68940,2019-00009792,THOMSON South Charlottesville VA 22903,THOMSON South,Charlottesville,VA,22903,38.03653,-78.507842,"(38.03653, -78.507842)",510030109032003
16630,77857,2020-00001848,THOMSON Charlottesville VA 22903,THOMSON,Charlottesville,VA,22903,38.03653,-78.507842,"(38.03653, -78.507842)",510030109032003
16631,32805,2018-00004786,1407 BURGESS Charlottesville VA 22902,1407 BURGESS,Charlottesville,VA,22902,38.02451,-78.464975,"(38.02451, -78.464975)",515400003022017
16632,33093,2018-00004957,1307 BURGESS Charlottesville VA 22902,1307 BURGESS,Charlottesville,VA,22902,38.02451,-78.464975,"(38.02451, -78.464975)",515400003022017
16633,32818,2018-00004789,353 10TH Northwest D Charlottesville VA 22903,353 10TH Northwest D,Charlottesville,VA,22903,38.037038,-78.492675,"(38.037038, -78.492675)",515400002021007
16634,73135,2019-00011678,353 10TH Northwest D Charlottesville VA 22903,353 10TH Northwest D,Charlottesville,VA,22903,38.037038,-78.492675,"(38.037038, -78.492675)",515400002021007
16635,77082,2020-00001519,353 10TH Northwest B Charlottesville VA 22903,353 10TH Northwest B,Charlottesville,VA,22903,38.037038,-78.492675,"(38.037038, -78.492675)",515400002021007
16636,95714,2020-00010133,353 10TH Northwest C Charlottesville VA 22903,353 10TH Northwest C,Charlottesville,VA,22903,38.037038,-78.492675,"(38.037038, -78.492675)",515400002021007
16637,98328,2021-00000957,353 10TH Northwest C Charlottesville VA 22903,353 10TH Northwest C,Charlottesville,VA,22903,38.037038,-78.492675,"(38.037038, -78.492675)",515400002021007
16638,32825,2018-00004791,1405 East MARKET Charlottesville VA 22902,1405 East MARKET,Charlottesville,VA,22902,38.024985,-78.46317,"(38.024985, -78.46317)",515400003022016
16639,32828,2018-00004792,313 13TH Northwest 8 Charlottesville VA 22903,313 13TH Northwest 8,Charlottesville,VA,22903,38.036459,-78.49738,"(38.036459, -78.49738)",515400002022006
16640,91912,2020-00008409,313 13TH Northwest 9 Charlottesville VA 22903,313 13TH Northwest 9,Charlottesville,VA,22903,38.036459,-78.49738,"(38.036459, -78.49738)",515400002022006
16641,32848,2018-00004805,600 MASON Charlottesville VA 22902,600 MASON,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16642,35925,2018-00006321,600 MASON Charlottesville VA 22902,600 MASON,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16643,38528,2018-00007599,600 MASON B2 Charlottesville VA 22902,600 MASON B2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16644,38721,2018-00007727,600 MASON B2 Charlottesville VA 22902,600 MASON B2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16645,39427,2018-00008083,600 Mason A4 Charlottesville VA 22902,600 Mason A4,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16646,48362,2019-00000137,600 MASON A2 Charlottesville VA 22902,600 MASON A2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16647,48503,2019-00000217,600 MASON A2 Charlottesville VA 22902,600 MASON A2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16648,51496,2019-00001562,600 MASON A2 Charlottesville VA 22902,600 MASON A2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16649,60224,2019-00005736,600 MASON A2 Charlottesville VA 22902,600 MASON A2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16650,67990,2019-00009408,600 MASON Charlottesville VA 22902,600 MASON,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16651,70759,2019-00010555,600 MASON A2 Charlottesville VA 22902,600 MASON A2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16652,72658,2019-00011454,600 MASON Charlottesville VA 22902,600 MASON,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16653,73587,2019-00011890,600 MASON Charlottesville VA 22902,600 MASON,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16654,88595,2020-00006825,600 MASON A2 Charlottesville VA 22902,600 MASON A2,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16655,103092,2021-00003011,600 MASON Charlottesville VA 22902,600 MASON,Charlottesville,VA,22902,38.019716,-78.465586,"(38.019716, -78.465586)",515400004023004
16656,32884,2018-00004823,1424 FOREST RIDGE Charlottesville VA 22903,1424 FOREST RIDGE,Charlottesville,VA,22903,38.022851,-78.498406,"(38.022851, -78.498406)",515400005013000
16657,32909,2018-00004836,1409 GRADY 3 Charlottesville VA 22903,1409 GRADY 3,Charlottesville,VA,22903,38.04047,-78.496957,"(38.04047, -78.496957)",515400002013004
16658,64522,2019-00007717,1409 GRADY 5 Charlottesville VA 22903,1409 GRADY 5,Charlottesville,VA,22903,38.04047,-78.496957,"(38.04047, -78.496957)",515400002013004
16659,32916,2018-00004838,926 RIVES Charlottesville VA 22902,926 RIVES,Charlottesville,VA,22902,38.017148,-78.471706,"(38.017148, -78.471706)",515400004023013
16660,38120,2018-00007388,926 RIVES Charlottesville VA 22902,926 RIVES,Charlottesville,VA,22902,38.017148,-78.471706,"(38.017148, -78.471706)",515400004023013
16661,40437,2018-00008571,926 RIVES Charlottesville VA 22902,926 RIVES,Charlottesville,VA,22902,38.017148,-78.471706,"(38.017148, -78.471706)",515400004023013
16662,64200,2019-00007542,926 RIVES Charlottesville VA 22902,926 RIVES,Charlottesville,VA,22902,38.017148,-78.471706,"(38.017148, -78.471706)",515400004023013
16663,91370,2020-00008131,926 RIVES Charlottesville VA 22902,926 RIVES,Charlottesville,VA,22902,38.017148,-78.471706,"(38.017148, -78.471706)",515400004023013
16664,32924,2018-00004840,309 2ND Northwest Charlottesville VA 22902,309 2ND Northwest,Charlottesville,VA,22902,38.033259,-78.482207,"(38.033259, -78.482207)",515400010001008
16665,51775,2019-00001702,309 2ND Northwest * Charlottesville VA 22902,309 2ND Northwest *,Charlottesville,VA,22902,38.033259,-78.482207,"(38.033259, -78.482207)",515400010001008
16666,86674,2020-00005960,309 2ND Northwest * Charlottesville VA 22902,309 2ND Northwest *,Charlottesville,VA,22902,38.033259,-78.482207,"(38.033259, -78.482207)",515400010001008
16667,32930,2018-00004845,1101 CHERRY Charlottesville VA 22903,1101 CHERRY,Charlottesville,VA,22903,38.028139,-78.498778,"(38.028139, -78.498778)",515400005012009
16668,32944,2018-00004850,762 PROSPECT K Charlottesville VA 22903,762 PROSPECT K,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16669,36709,2018-00006756,760 PROSPECT G Charlottesville VA 22903,760 PROSPECT G,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16670,47695,2018-00011974,762 PROSPECT Charlottesville VA 22903,762 PROSPECT,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16671,63410,2019-00007197,762 PROSPECT H Charlottesville VA 22903,762 PROSPECT H,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16672,68812,2019-00009736,762 PROSPECT Charlottesville VA 22903,762 PROSPECT,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16673,80849,2020-00003257,760 PROSPECT J Charlottesville VA 22903,760 PROSPECT J,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16674,88627,2020-00006835,760 PROSPECT K Charlottesville VA 22903,760 PROSPECT K,Charlottesville,VA,22903,38.024087,-78.49296,"(38.024087, -78.49296)",515400005011011
16675,32947,2018-00004855,1115 AVON Charlottesville VA 22902,1115 AVON,Charlottesville,VA,22902,38.020876,-78.481912,"(38.020876, -78.481912)",515400004012016
16676,32959,2018-00004860,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16677,33530,2018-00005190,102 14th Northwest Charlottesville VA 22903,102 14th Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16678,38783,2018-00007757,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16679,39136,2018-00007922,100 14TH Northwest B Charlottesville VA 22903,100 14TH Northwest B,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16680,42409,2018-00009436,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16681,43939,2018-00010211,100 14TH Northwest B Charlottesville VA 22903,100 14TH Northwest B,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16682,44576,2018-00010507,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16683,45078,2018-00010720,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16684,46044,2018-00011144,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16685,53986,2019-00002740,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16686,59668,2019-00005496,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16687,82018,2020-00003779,100 14TH Northwest Charlottesville VA 22903,100 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16688,83601,2020-00004456,102 14TH Northwest Charlottesville VA 22903,102 14TH Northwest,Charlottesville,VA,22903,38.034114,-78.499323,"(38.034114, -78.499323)",515400002022008
16689,32961,2018-00004861,1107 EMMET North A Charlottesville VA 22903,1107 EMMET North A,Charlottesville,VA,22903,38.051149,-78.501005,"(38.051149, -78.501005)",515400007003013
16690,46948,2018-00011592,1107 EMMET North A Charlottesville VA 22903,1107 EMMET North A,Charlottesville,VA,22903,38.051149,-78.501005,"(38.051149, -78.501005)",515400007003013
16691,32982,2018-00004866,1311 WERTLAND Charlottesville VA 22903,1311 WERTLAND,Charlottesville,VA,22903,38.03475,-78.498675,"(38.03475, -78.498675)",515400002022006
16692,70138,2019-00010272,1311 WERTLAND E Charlottesville VA 22903,1311 WERTLAND E,Charlottesville,VA,22903,38.03475,-78.498675,"(38.03475, -78.498675)",515400002022006
16693,32987,2018-00004868,MAPLE Charlottesville VA 22902,MAPLE,Charlottesville,VA,22902,38.03198,-78.473506,"(38.03198, -78.473506)",515400010003015
16694,33008,2018-00004882,805 ridge st Charlottesville VA 22902,805 ridge st,Charlottesville,VA,22902,38.022332,-78.491768,"(38.022332, -78.491768)",515400004012010
16695,53477,2019-00002477,805 RIDGE Charlottesville VA 22902,805 RIDGE,Charlottesville,VA,22902,38.022332,-78.491768,"(38.022332, -78.491768)",515400004012010
16696,57812,2019-00004644,805 RIDGE Charlottesville VA 22902,805 RIDGE,Charlottesville,VA,22902,38.022332,-78.491768,"(38.022332, -78.491768)",515400004012010
16697,73379,2019-00011781,805 RIDGE Charlottesville VA 22902,805 RIDGE,Charlottesville,VA,22902,38.022332,-78.491768,"(38.022332, -78.491768)",515400004012010
16698,33028,2018-00004892,615 Hinton Charlottesville VA 22902,615 Hinton,Charlottesville,VA,22902,38.026478,-78.478763,"(38.026478, -78.478763)",515400004011001
16699,61640,2019-00006347,615 HINTON Charlottesville VA 22902,615 HINTON,Charlottesville,VA,22902,38.026478,-78.478763,"(38.026478, -78.478763)",515400004011001
16700,33035,2018-00004901,1020 CHERRY A2 Charlottesville VA 22903,1020 CHERRY A2,Charlottesville,VA,22903,38.027846,-78.498638,"(38.027846, -78.498638)",515400005012010
16701,34611,2018-00005692,1020 CHERRY B2 Charlottesville VA 22903,1020 CHERRY B2,Charlottesville,VA,22903,38.027846,-78.498638,"(38.027846, -78.498638)",515400005012010
16702,49286,2019-00000515,1020 CHERRY A1 Charlottesville VA 22903,1020 CHERRY A1,Charlottesville,VA,22903,38.027846,-78.498638,"(38.027846, -78.498638)",515400005012010
16703,82447,2020-00003966,1020 CHERRY A1 Charlottesville VA 22903,1020 CHERRY A1,Charlottesville,VA,22903,38.027846,-78.498638,"(38.027846, -78.498638)",515400005012010
16704,33045,2018-00004918,RUGBY RD / OXFORD Charlottesville VA 22903,RUGBY RD / OXFORD,Charlottesville,VA,22903,38.04888,-78.492092,"(38.04888, -78.492092)",515400007001014
16705,33088,2018-00004954,1207 BELLEVIEW Charlottesville VA 22901,1207 BELLEVIEW,Charlottesville,VA,22901,38.038739,-78.461307,"(38.038739, -78.461307)",515400009001021
16706,33091,2018-00004955,916 ROCK CREEK Charlottesville VA 22903,916 ROCK CREEK,Charlottesville,VA,22903,38.020143,-78.498691,"(38.020143, -78.498691)",515400005013004
16707,65176,2019-00008031,916 ROCK CREEK Charlottesville VA 22903,916 ROCK CREEK,Charlottesville,VA,22903,38.020143,-78.498691,"(38.020143, -78.498691)",515400005013004
16708,33102,2018-00004960,712 ELSOM Charlottesville VA 22903,712 ELSOM,Charlottesville,VA,22903,38.032089,-78.489972,"(38.032089, -78.489972)",515400010001054
16709,33107,2018-00004963,1129 RICHMOND Charlottesville VA 22911,1129 RICHMOND,Charlottesville,VA,22911,38.03408,-78.458066,"(38.03408, -78.458066)",510030105003001
16710,33113,2018-00004968,RICHMOND RD / STATE FARM Charlottesville VA 22911,RICHMOND RD / STATE FARM,Charlottesville,VA,22911,38.028606,-78.440917,"(38.028606, -78.440917)",510030105003019
16711,33118,2018-00004969,1418 CHERRY Charlottesville VA 22903,1418 CHERRY,Charlottesville,VA,22903,38.02441,-78.502602,"(38.02441, -78.502602)",515400005013002
16712,33146,2018-00004980,682 EVERGREEN Charlottesville VA 22902,682 EVERGREEN,Charlottesville,VA,22902,38.036661,-78.471415,"(38.036661, -78.471415)",515400010003005
16713,33174,2018-00004989,1200 BARRACKS RD / EMMET North Charlottesville VA 22903,1200 BARRACKS RD / EMMET North,Charlottesville,VA,22903,38.052775,-78.498971,"(38.052775, -78.498971)",515400007002007
